,fecha,sistema,dmin,dmax
7161,08/11/2015,SIC,4375.64,6346.79
7162,08/11/2015,SING,2111.09,2385.3
7163,09/11/2015,SIC,4708.04,7082.25
7164,09/11/2015,SING,2217.35,2370.35
7165,10/11/2015,SIC,5044.53,7133.62
7166,10/11/2015,SING,2001.59,2324.17
7167,11/11/2015,SIC,5097.5,7107.84
7168,11/11/2015,SING,2069.31,2245.87
7169,12/11/2015,SIC,5097.8,6957.59
7170,12/11/2015,SING,2108.38,2253.27
7171,13/11/2015,SIC,5130.19,7084.63
7172,13/11/2015,SING,2072.34,2252.98
7173,14/11/2015,SIC,5093.5,6483.71
7174,14/11/2015,SING,2097.52,2298.62
7175,15/11/2015,SIC,4406.18,6371.18
7176,15/11/2015,SING,2096.94,2307.09
7177,16/11/2015,SIC,4775.74,7098.38
7178,16/11/2015,SING,2125.1,2287.71
7179,17/11/2015,SIC,5126.26,6985.07
7180,17/11/2015,SING,1989.86,2251.86
7181,18/11/2015,SIC,5107.99,7164.18
7182,18/11/2015,SING,2052.79,2202.78
7183,19/11/2015,SIC,5111.66,7049.61
7184,19/11/2015,SING,2097.32,2359.25
7185,20/11/2015,SIC,5111.87,7086.17
7186,20/11/2015,SING,2193.2,2359.03
7187,21/11/2015,SIC,5049.97,6471.17
7188,21/11/2015,SING,2202.37,2349.43
7189,22/11/2015,SIC,4306.76,6419.7
7190,22/11/2015,SING,2159.87,2355.99
7191,23/11/2015,SIC,4818.79,7085.69
7192,23/11/2015,SING,2245.9,2360.58
7193,24/11/2015,SIC,5005.62,7050.49
7194,24/11/2015,SING,2196.46,2292.33
7195,25/11/2015,SIC,5127.98,7136.36
7196,25/11/2015,SING,2105.83,2294.5
7197,26/11/2015,SIC,5137.09,7087.13
7198,26/11/2015,SING,2045.03,2342.01
7199,27/11/2015,SIC,5131.54,7096.82
7200,27/11/2015,SING,2127.08,2330.48
7201,28/11/2015,SIC,5073.24,6488.37
7202,28/11/2015,SING,2134.79,2322.48
7203,29/11/2015,SIC,4323.88,6442.9
7204,29/11/2015,SING,2131.09,2309.11
7205,30/11/2015,SIC,4844.98,7256.86
7206,30/11/2015,SING,2143.17,2315.89
7207,01/12/2015,SIC,5158.51,7220.65
7208,01/12/2015,SING,1997.22,2200.52
7209,02/12/2015,SIC,5174.53,7187.76
7210,02/12/2015,SING,2017.38,2261.28
7211,03/12/2015,SIC,5148.24,7181.69
7212,03/12/2015,SING,2110.97,2344.14
7213,04/12/2015,SIC,5162.51,7264.78
7214,04/12/2015,SING,2129.39,2331.36
7215,05/12/2015,SIC,5175.37,6611.21
7216,05/12/2015,SING,2129.41,2393.01
7217,06/12/2015,SIC,4481.4,6423.15
7218,06/12/2015,SING,2126.97,2383.8
7219,07/12/2015,SIC,4892.27,7248.85
7220,07/12/2015,SING,2202.42,2351.26
7221,08/12/2015,SIC,4827.89,6695.13
7222,08/12/2015,SING,2028.85,2278.76
7223,09/12/2015,SIC,5049.78,7445.53
7224,09/12/2015,SING,1961.79,2151.89
7225,10/12/2015,SIC,5350.53,7502.06
7226,10/12/2015,SING,2066.36,2258.66
7227,11/12/2015,SIC,5309.07,7462.74
7228,11/12/2015,SING,2107.29,2337.05
7229,12/12/2015,SIC,5197.36,6536.98
7230,12/12/2015,SING,2014.92,2300.36
7231,13/12/2015,SIC,4502.48,6365.74
7232,13/12/2015,SING,2121.27,2355.11
7233,14/12/2015,SIC,4919.75,7353.6
7234,14/12/2015,SING,2046.82,2179.68
7235,15/12/2015,SIC,5291.41,7378.0
7236,15/12/2015,SING,1940.87,2153.44
7237,16/12/2015,SIC,5284.44,7120.86
7238,16/12/2015,SING,1987.62,2161.75
7239,17/12/2015,SIC,5143.7,7034.46
7240,17/12/2015,SING,2003.55,2189.04
7241,18/12/2015,SIC,5218.42,7310.46
7242,18/12/2015,SING,2047.78,2238.36
7243,19/12/2015,SIC,5186.91,6623.25
7244,19/12/2015,SING,2106.83,2304.25
7245,20/12/2015,SIC,4505.69,6447.22
7246,20/12/2015,SING,2099.43,2364.69
7247,21/12/2015,SIC,4975.31,7335.77
7248,21/12/2015,SING,2243.6,2401.6
7249,22/12/2015,SIC,5266.33,7372.78
7250,22/12/2015,SING,2241.75,2458.62
7251,23/12/2015,SIC,5217.86,7300.65
7252,23/12/2015,SING,2215.17,2395.92
7253,24/12/2015,SIC,5213.49,7111.87
7254,24/12/2015,SING,2153.97,2375.35
7255,25/12/2015,SIC,4292.47,6039.34
7256,25/12/2015,SING,2179.97,2313.78
7257,26/12/2015,SIC,4632.38,6333.57
7258,26/12/2015,SING,2187.9,2392.12
7259,27/12/2015,SIC,4563.85,6416.2
7260,27/12/2015,SING,2152.69,2362.13
7261,28/12/2015,SIC,4910.75,7474.76
7262,28/12/2015,SING,2207.46,2348.01
7263,29/12/2015,SIC,5231.8,7412.47
7264,29/12/2015,SING,2174.8,2325.58
7265,30/12/2015,SIC,5266.91,7385.21
7266,30/12/2015,SING,2164.85,2367.88
7267,31/12/2015,SIC,5181.41,6881.75
7268,31/12/2015,SING,2135.83,2362.23
7269,01/01/2016,SIC,4051.06,5901.12
7270,01/01/2016,SING,1984.0,2303.56
7271,02/01/2016,SIC,4493.21,6279.66
7272,02/01/2016,SING,2136.57,2311.07
7273,03/01/2016,SIC,4410.33,6254.74
7274,03/01/2016,SING,2145.74,2291.07
7275,04/01/2016,SIC,4831.74,7282.93
7276,04/01/2016,SING,2168.0,2324.17
7277,05/01/2016,SIC,5228.96,7264.18
7278,05/01/2016,SING,2069.58,2337.9
7279,06/01/2016,SIC,5278.5,7359.97
7280,06/01/2016,SING,1999.24,2167.78
7281,07/01/2016,SIC,5216.07,7291.45
7282,07/01/2016,SING,1998.79,2357.26
7283,08/01/2016,SIC,5271.85,7285.62
7284,08/01/2016,SING,2192.26,2319.96
7285,09/01/2016,SIC,5184.43,6607.81
7286,09/01/2016,SING,2214.26,2377.78
7287,10/01/2016,SIC,4488.87,6345.91
7288,10/01/2016,SING,2086.73,2357.88
7289,11/01/2016,SIC,4952.02,7290.34
7290,11/01/2016,SING,2022.58,2246.1
7291,12/01/2016,SIC,5302.77,7207.92
7292,12/01/2016,SING,1987.01,2155.77
7293,13/01/2016,SIC,5254.74,7491.07
7294,13/01/2016,SING,1875.11,2080.29
7295,14/01/2016,SIC,5335.25,7438.03
7296,14/01/2016,SING,2005.78,2196.23
7297,15/01/2016,SIC,5285.84,7646.86
7298,15/01/2016,SING,1921.59,2124.15
7299,16/01/2016,SIC,5268.79,6738.36
7300,16/01/2016,SING,2027.8,2244.76
7301,17/01/2016,SIC,4559.6,6510.79
7302,17/01/2016,SING,2112.08,2267.4
7303,18/01/2016,SIC,5084.41,7746.73
7304,18/01/2016,SING,1975.07,2219.9
7305,19/01/2016,SIC,5344.58,7602.12
7306,19/01/2016,SING,2080.41,2295.1
7307,20/01/2016,SIC,5385.23,7789.03
7308,20/01/2016,SING,2060.93,2259.89
7309,21/01/2016,SIC,5336.52,7583.82
7310,21/01/2016,SING,2166.04,2368.77
7311,22/01/2016,SIC,5330.35,7471.91
7312,22/01/2016,SING,2203.53,2343.18
7313,23/01/2016,SIC,5212.36,6568.0
7314,23/01/2016,SING,2150.04,2308.8
7315,24/01/2016,SIC,4472.53,6159.45
7316,24/01/2016,SING,2046.69,2379.77
7317,25/01/2016,SIC,4870.51,7120.84
7318,25/01/2016,SING,2194.94,2336.06
7319,26/01/2016,SIC,5192.12,7062.03
7320,26/01/2016,SING,2126.44,2330.52
7321,27/01/2016,SIC,4885.78,6837.96
7322,27/01/2016,SING,2182.54,2362.81
7323,28/01/2016,SIC,4877.73,6965.67
7324,28/01/2016,SING,2237.79,2405.56
7325,29/01/2016,SIC,5026.33,7073.35
7326,29/01/2016,SING,2183.27,2443.34
7327,30/01/2016,SIC,4995.66,6561.31
7328,30/01/2016,SING,2224.12,2448.59
7329,31/01/2016,SIC,4609.93,6410.83
7330,31/01/2016,SING,2147.28,2375.11
7331,01/02/2016,SIC,4971.98,7539.78
7332,01/02/2016,SING,2155.47,2362.82
7333,02/02/2016,SIC,5328.4,7315.86
7334,02/02/2016,SING,2011.69,2282.83
7335,03/02/2016,SIC,5230.53,7259.41
7336,03/02/2016,SING,1994.59,2246.37
7337,04/02/2016,SIC,5108.18,7180.18
7338,04/02/2016,SING,2013.37,2260.81
7339,05/02/2016,SIC,5309.73,7322.42
7340,05/02/2016,SING,2188.0,2387.96
7341,06/02/2016,SIC,5091.15,6533.53
7342,06/02/2016,SING,2157.26,2353.24
7343,07/02/2016,SIC,4581.53,6276.69
7344,07/02/2016,SING,1855.19,2160.79
7345,08/02/2016,SIC,4788.74,7263.46
7346,08/02/2016,SING,1967.21,2279.06
7347,09/02/2016,SIC,5344.23,7469.49
7348,09/02/2016,SING,2006.43,2212.19
7349,10/02/2016,SIC,5350.12,7449.84
7350,10/02/2016,SING,1994.26,2262.6
7351,11/02/2016,SIC,5429.81,7438.15
7352,11/02/2016,SING,2131.08,2307.75
7353,12/02/2016,SIC,5327.15,7235.05
7354,12/02/2016,SING,2132.31,2400.22
7355,13/02/2016,SIC,5267.28,6636.19
7356,13/02/2016,SING,2244.27,2436.77
7357,14/02/2016,SIC,4558.11,6304.6
7358,14/02/2016,SING,2326.68,2517.62
7359,15/02/2016,SIC,4988.54,7633.61
7360,15/02/2016,SING,2404.3,2557.73
7361,16/02/2016,SIC,5502.4,7314.87
7362,16/02/2016,SING,2364.94,2488.25
7363,17/02/2016,SIC,5289.96,7391.49
7364,17/02/2016,SING,2323.52,2503.47
7365,18/02/2016,SIC,5329.54,7329.65
7366,18/02/2016,SING,2171.54,2494.03
7367,19/02/2016,SIC,5380.15,7309.88
7368,19/02/2016,SING,2328.54,2530.13
7369,20/02/2016,SIC,5286.92,6717.24
7370,20/02/2016,SING,2291.56,2483.45
7371,21/02/2016,SIC,4724.31,6580.72
7372,21/02/2016,SING,2206.81,2472.01
7373,22/02/2016,SIC,5032.57,7615.02
7374,22/02/2016,SING,2216.83,2432.88
7375,23/02/2016,SIC,5466.29,7730.58
7376,23/02/2016,SING,2282.78,2452.6
7377,24/02/2016,SIC,5501.32,7590.69
7378,24/02/2016,SING,2194.78,2448.5
7379,25/02/2016,SIC,5487.43,7604.27
7380,25/02/2016,SING,2334.31,2555.89
7381,26/02/2016,SIC,5379.43,7442.16
7382,26/02/2016,SING,2374.97,2556.83
7383,27/02/2016,SIC,5346.37,6693.27
7384,27/02/2016,SING,2178.82,2417.61
7385,28/02/2016,SIC,4712.78,6536.56
7386,28/02/2016,SING,2219.91,2444.28
7387,29/02/2016,SIC,4941.75,7506.76
7388,29/02/2016,SING,2226.77,2425.24
7389,01/03/2016,SIC,5343.78,7570.86
7390,01/03/2016,SING,2255.87,2401.27
7391,02/03/2016,SIC,5427.98,7555.7
7392,02/03/2016,SING,2106.44,2338.64
7393,03/03/2016,SIC,5449.95,7554.26
7394,03/03/2016,SING,2122.61,2323.25
7395,04/03/2016,SIC,5476.01,7650.31
7396,04/03/2016,SING,2191.95,2410.77
7397,05/03/2016,SIC,5452.08,6756.0
7398,05/03/2016,SING,2126.83,2338.05
7399,06/03/2016,SIC,4796.18,6641.26
7400,06/03/2016,SING,2069.7,2269.09
7401,07/03/2016,SIC,5046.2,7404.43
7402,07/03/2016,SING,2039.05,2283.31
7403,08/03/2016,SIC,5365.39,7453.49
7404,08/03/2016,SING,2119.1,2248.92
7405,09/03/2016,SIC,5407.22,7593.66
7406,09/03/2016,SING,2131.55,2368.3
7407,10/03/2016,SIC,5467.0,7628.5
7408,10/03/2016,SING,2136.06,2297.43
7409,11/03/2016,SIC,5469.21,7640.59
7410,11/03/2016,SING,2193.28,2352.46
7411,12/03/2016,SIC,5553.81,6846.1
7412,12/03/2016,SING,2044.47,2331.46
7413,13/03/2016,SIC,5081.84,6755.35
7414,13/03/2016,SING,2051.59,2182.21
7415,14/03/2016,SIC,5141.38,7612.97
7416,14/03/2016,SING,1947.56,2107.26
7417,15/03/2016,SIC,5569.52,7741.09
7418,15/03/2016,SING,1978.19,2216.43
7419,16/03/2016,SIC,5555.99,7623.45
7420,16/03/2016,SING,2111.19,2420.2
7421,17/03/2016,SIC,5564.06,7383.17
7422,17/03/2016,SING,2223.05,2513.48
7423,18/03/2016,SIC,5391.34,7453.94
7424,18/03/2016,SING,2236.81,2443.12
7425,19/03/2016,SIC,5354.86,6821.11
7426,19/03/2016,SING,2193.09,2396.77
7427,20/03/2016,SIC,4872.26,6763.52
7428,20/03/2016,SING,2248.42,2451.27
7429,21/03/2016,SIC,5064.07,7524.9
7430,21/03/2016,SING,2284.5,2443.75
7431,22/03/2016,SIC,5417.64,7470.38
7432,22/03/2016,SING,2199.47,2402.8
7433,23/03/2016,SIC,5357.45,7267.21
7434,23/03/2016,SING,2194.81,2367.95
7435,24/03/2016,SIC,5247.11,7092.97
7436,24/03/2016,SING,2153.82,2360.03
7437,25/03/2016,SIC,4905.28,6376.9
7438,25/03/2016,SING,2151.0,2403.83
7439,26/03/2016,SIC,4754.09,6383.29
7440,26/03/2016,SING,2228.56,2404.46
7441,27/03/2016,SIC,4666.71,6583.13
7442,27/03/2016,SING,2194.13,2417.83
7443,28/03/2016,SIC,5003.24,7324.29
7444,28/03/2016,SING,2061.82,2393.88
7445,29/03/2016,SIC,5311.51,7247.05
7446,29/03/2016,SING,2112.82,2478.23
7447,30/03/2016,SIC,5282.41,7250.78
7448,30/03/2016,SING,2261.42,2496.95
7449,31/03/2016,SIC,5284.31,7233.19
7450,31/03/2016,SING,2344.05,2500.19
7451,01/04/2016,SIC,5279.58,6987.06
7452,01/04/2016,SING,2099.54,2410.13
7453,02/04/2016,SIC,5190.03,6441.34
7454,02/04/2016,SING,1860.19,2223.38
7455,03/04/2016,SIC,4794.84,6309.81
7456,03/04/2016,SING,1255.63,2196.22
7457,04/04/2016,SIC,4868.5,7028.55
7458,04/04/2016,SING,1857.01,2193.12
7459,05/04/2016,SIC,5252.94,7084.04
7460,05/04/2016,SING,2002.98,2203.9
7461,06/04/2016,SIC,5140.03,6922.85
7462,06/04/2016,SING,2166.53,2317.85
7463,07/04/2016,SIC,5112.46,6763.61
7464,07/04/2016,SING,1972.89,2263.29
7465,08/04/2016,SIC,5026.21,6865.39
7466,08/04/2016,SING,2139.89,2300.63
7467,09/04/2016,SIC,5009.09,6164.27
7468,09/04/2016,SING,2156.74,2420.27
7469,10/04/2016,SIC,4659.99,6293.07
7470,10/04/2016,SING,2152.51,2355.4
7471,11/04/2016,SIC,4905.88,7047.43
7472,11/04/2016,SING,2161.89,2413.16
7473,12/04/2016,SIC,5233.75,7124.89
7474,12/04/2016,SING,2058.42,2351.85
7475,13/04/2016,SIC,5306.01,7156.7
7476,13/04/2016,SING,2025.61,2240.26
7477,14/04/2016,SIC,5240.92,7157.49
7478,14/04/2016,SING,2078.46,2321.29
7479,15/04/2016,SIC,5324.04,7212.35
7480,15/04/2016,SING,2237.73,2401.57
7481,16/04/2016,SIC,5029.61,6311.55
7482,16/04/2016,SING,2131.16,2348.2
7483,17/04/2016,SIC,4321.85,6258.73
7484,17/04/2016,SING,2190.41,2431.96
7485,18/04/2016,SIC,4527.23,6894.18
7486,18/04/2016,SING,2141.38,2339.05
7487,19/04/2016,SIC,4950.53,6893.33
7488,19/04/2016,SING,1986.51,2293.99
7489,20/04/2016,SIC,5011.73,6814.83
7490,20/04/2016,SING,1895.45,2199.21
7491,21/04/2016,SIC,5130.12,6850.71
7492,21/04/2016,SING,1827.13,2152.34
7493,22/04/2016,SIC,5136.06,7121.01
7494,22/04/2016,SING,1969.55,2291.67
7495,23/04/2016,SIC,5124.69,6453.61
7496,23/04/2016,SING,2065.25,2210.69
7497,24/04/2016,SIC,4656.55,6687.89
7498,24/04/2016,SING,1946.58,2264.2
7499,25/04/2016,SIC,4792.68,7037.96
7500,25/04/2016,SING,2123.36,2330.48
7501,26/04/2016,SIC,5078.0,7075.39
7502,26/04/2016,SING,2145.86,2302.83
7503,27/04/2016,SIC,5123.32,7103.71
7504,27/04/2016,SING,2155.52,2263.17
7505,28/04/2016,SIC,5103.12,7040.27
7506,28/04/2016,SING,2176.44,2355.88
7507,29/04/2016,SIC,5163.71,7086.65
7508,29/04/2016,SING,2118.45,2306.42
7509,30/04/2016,SIC,5262.97,6348.34
7510,30/04/2016,SING,2150.18,2369.01
7511,01/05/2016,SIC,4613.36,6317.63
7512,01/05/2016,SING,2190.61,2374.18
7513,02/05/2016,SIC,4735.41,6913.16
7514,02/05/2016,SING,2177.11,2368.59
7515,03/05/2016,SIC,5160.6,6905.29
7516,03/05/2016,SING,2114.67,2300.27
7517,04/05/2016,SIC,5313.93,6841.89
7518,04/05/2016,SING,2144.55,2297.84
7519,05/05/2016,SIC,5197.18,7169.25
7520,05/05/2016,SING,2150.96,2350.19
7521,06/05/2016,SIC,5200.69,7139.05
7522,06/05/2016,SING,2113.63,2327.95
7523,07/05/2016,SIC,5229.82,6437.3
7524,07/05/2016,SING,2154.78,2387.32
7525,08/05/2016,SIC,4742.76,6388.24
7526,08/05/2016,SING,2109.75,2255.55
7527,09/05/2016,SIC,4874.68,7102.8
7528,09/05/2016,SING,2153.87,2405.28
7529,10/05/2016,SIC,5080.25,7054.36
7530,10/05/2016,SING,2261.33,2461.09
7531,11/05/2016,SIC,5176.72,7111.3
7532,11/05/2016,SING,2176.77,2520.51
7533,12/05/2016,SIC,5100.96,7079.89
7534,12/05/2016,SING,2223.35,2429.68
7535,13/05/2016,SIC,5181.63,7132.71
7536,13/05/2016,SING,2122.23,2354.54
7537,14/05/2016,SIC,5174.71,6464.44
7538,14/05/2016,SING,2171.62,2327.41
7539,15/05/2016,SIC,4666.05,6471.21
7540,15/05/2016,SING,2157.47,2306.57
7541,16/05/2016,SIC,4802.12,6954.24
7542,16/05/2016,SING,2006.82,2210.28
7543,17/05/2016,SIC,5135.12,6924.97
7544,17/05/2016,SING,1989.08,2177.06
7545,18/05/2016,SIC,5021.1,7238.45
7546,18/05/2016,SING,2006.29,2169.22
7547,19/05/2016,SIC,5142.28,7019.55
7548,19/05/2016,SING,1984.19,2342.4
7549,20/05/2016,SIC,5134.51,6967.83
7550,20/05/2016,SING,2141.08,2357.35
7551,21/05/2016,SIC,4884.9,6511.92
7552,21/05/2016,SING,2209.02,2374.55
7553,22/05/2016,SIC,4653.59,6635.1
7554,22/05/2016,SING,2187.56,2391.77
7555,23/05/2016,SIC,4933.49,7045.72
7556,23/05/2016,SING,2208.56,2474.46
7557,24/05/2016,SIC,5228.91,7040.38
7558,24/05/2016,SING,2164.6,2334.75
7559,25/05/2016,SIC,5141.35,6960.69
7560,25/05/2016,SING,2015.13,2226.07
7561,26/05/2016,SIC,5047.34,6881.93
7562,26/05/2016,SING,2075.31,2302.32
7563,27/05/2016,SIC,5135.02,7054.24
7564,27/05/2016,SING,2176.14,2505.4
7565,28/05/2016,SIC,5156.85,6477.94
7566,28/05/2016,SING,2271.66,2489.3
7567,29/05/2016,SIC,4801.58,6897.67
7568,29/05/2016,SING,2249.18,2474.23
7569,30/05/2016,SIC,4872.76,7103.6
7570,30/05/2016,SING,2246.76,2473.09
7571,31/05/2016,SIC,5215.22,7197.26
7572,31/05/2016,SING,2171.4,2338.11
7573,01/06/2016,SIC,5227.55,7055.09
7574,01/06/2016,SING,2102.16,2357.46
7575,02/06/2016,SIC,5254.7,7305.3
7576,02/06/2016,SING,2192.14,2343.22
7577,03/06/2016,SIC,5471.48,7596.48
7578,03/06/2016,SING,2161.29,2333.99
7579,04/06/2016,SIC,5015.64,6434.75
7580,04/06/2016,SING,2110.57,2456.23
7581,05/06/2016,SIC,4650.31,6947.12
7582,05/06/2016,SING,2214.0,2458.49
7583,06/06/2016,SIC,4839.41,7208.55
7584,06/06/2016,SING,2174.87,2473.51
7585,07/06/2016,SIC,5124.41,7220.08
7586,07/06/2016,SING,2098.87,2366.53
7587,08/06/2016,SIC,5148.72,7193.13
7588,08/06/2016,SING,1885.62,2282.9
7589,09/06/2016,SIC,5201.44,7242.9
7590,09/06/2016,SING,2182.1,2472.82
7591,10/06/2016,SIC,5194.42,7201.94
7592,10/06/2016,SING,2186.88,2432.92
7593,11/06/2016,SIC,5157.09,6577.1
7594,11/06/2016,SING,2313.25,2553.55
7595,12/06/2016,SIC,4761.65,6796.86
7596,12/06/2016,SING,2381.2,2554.48
7597,13/06/2016,SIC,4819.79,7236.72
7598,13/06/2016,SING,2239.36,2469.22
7599,14/06/2016,SIC,5177.72,7390.06
7600,14/06/2016,SING,2224.07,2426.17
7601,15/06/2016,SIC,5270.46,7432.49
7602,15/06/2016,SING,2265.68,2451.67
7603,16/06/2016,SIC,5250.34,7276.99
7604,16/06/2016,SING,2226.74,2493.19
7605,17/06/2016,SIC,5234.76,7331.14
7606,17/06/2016,SING,2243.34,2417.91
7607,18/06/2016,SIC,5172.44,6523.29
7608,18/06/2016,SING,2222.39,2402.97
7609,19/06/2016,SIC,4750.25,6802.02
7610,19/06/2016,SING,2228.87,2452.7
7611,20/06/2016,SIC,4899.98,7516.39
7612,20/06/2016,SING,2227.69,2401.69
7613,21/06/2016,SIC,5346.08,7465.53
7614,21/06/2016,SING,2155.56,2368.12
7615,22/06/2016,SIC,5302.12,7400.21
7616,22/06/2016,SING,2106.34,2325.02
7617,23/06/2016,SIC,5194.69,7314.99
7618,23/06/2016,SING,2066.13,2323.37
7619,24/06/2016,SIC,5314.12,7490.18
7620,24/06/2016,SING,2158.84,2380.01
7621,25/06/2016,SIC,5197.64,6870.88
7622,25/06/2016,SING,1993.19,2296.76
7623,26/06/2016,SIC,4762.15,6581.12
7624,26/06/2016,SING,2181.1,2363.39
7625,27/06/2016,SIC,4783.8,7005.09
7626,27/06/2016,SING,2198.05,2376.42
7627,28/06/2016,SIC,5001.21,7387.76
7628,28/06/2016,SING,2197.46,2449.57
7629,29/06/2016,SIC,5210.39,7597.97
7630,29/06/2016,SING,2219.03,2415.88
7631,30/06/2016,SIC,5307.15,7551.77
7632,30/06/2016,SING,2234.72,2366.72
7633,01/07/2016,SIC,5331.61,7370.32
7634,01/07/2016,SING,2180.28,2394.3
7635,02/07/2016,SIC,5177.87,6780.95
7636,02/07/2016,SING,2078.6,2368.89
7637,03/07/2016,SIC,4718.99,7043.46
7638,03/07/2016,SING,2077.68,2316.28
7639,04/07/2016,SIC,4908.59,7368.48
7640,04/07/2016,SING,2113.33,2301.73
7641,05/07/2016,SIC,5177.43,7300.45
7642,05/07/2016,SING,2065.73,2276.21
7643,06/07/2016,SIC,5151.75,7305.38
7644,06/07/2016,SING,1976.31,2226.72
7645,07/07/2016,SIC,5214.74,7226.03
7646,07/07/2016,SING,2049.25,2213.98
7647,08/07/2016,SIC,5131.08,7382.2
7648,08/07/2016,SING,1866.16,2155.66
7649,09/07/2016,SIC,5254.7,6593.27
7650,09/07/2016,SING,2055.18,2270.23
7651,10/07/2016,SIC,4773.31,6798.14
7652,10/07/2016,SING,2025.35,2234.91
7653,11/07/2016,SIC,4988.7,7559.33
7654,11/07/2016,SING,1984.02,2188.79
7655,12/07/2016,SIC,5273.88,7605.77
7656,12/07/2016,SING,1982.16,2127.19
7657,13/07/2016,SIC,5244.55,7548.07
7658,13/07/2016,SING,1895.9,2121.22
7659,14/07/2016,SIC,5192.57,7121.6
7660,14/07/2016,SING,1945.73,2219.81
7661,15/07/2016,SIC,5270.85,7315.93
7662,15/07/2016,SING,2036.4,2290.8
7663,16/07/2016,SIC,4881.27,6545.26
7664,16/07/2016,SING,1982.23,2229.09
7665,17/07/2016,SIC,4697.3,6838.59
7666,17/07/2016,SING,2108.11,2380.83
7667,18/07/2016,SIC,5005.09,7345.16
7668,18/07/2016,SING,2192.65,2393.25
7669,19/07/2016,SIC,5190.24,7417.15
7670,19/07/2016,SING,2052.12,2350.77
7671,20/07/2016,SIC,5181.23,7115.07
7672,20/07/2016,SING,2032.65,2254.69
7673,21/07/2016,SIC,5260.11,7076.38
7674,21/07/2016,SING,2032.73,2251.68
7675,22/07/2016,SIC,5132.29,6941.29
7676,22/07/2016,SING,1845.6,2229.15
7677,23/07/2016,SIC,5167.24,6577.71
7678,23/07/2016,SING,2056.98,2221.8
7679,24/07/2016,SIC,4623.13,6745.7
7680,24/07/2016,SING,2023.11,2277.66
7681,25/07/2016,SIC,4897.4,7389.48
7682,25/07/2016,SING,2112.69,2295.03
7683,26/07/2016,SIC,5108.34,7233.15
7684,26/07/2016,SING,2146.34,2320.88
7685,27/07/2016,SIC,5142.19,7144.17
7686,27/07/2016,SING,2069.34,2350.64
7687,28/07/2016,SIC,5168.29,7129.31
7688,28/07/2016,SING,2090.61,2333.53
7689,29/07/2016,SIC,5146.78,6985.91
7690,29/07/2016,SING,2054.13,2349.12
7691,30/07/2016,SIC,5088.82,6443.2
7692,30/07/2016,SING,2156.4,2355.66
7693,31/07/2016,SIC,4518.11,6619.38
7694,31/07/2016,SING,1970.83,2366.91
7695,01/08/2016,SIC,4863.44,7137.12
7696,01/08/2016,SING,2219.17,2437.93
7697,02/08/2016,SIC,5094.62,6901.75
7698,02/08/2016,SING,2072.63,2316.25
7699,03/08/2016,SIC,4836.24,6900.85
7700,03/08/2016,SING,1849.21,2140.42
7701,04/08/2016,SIC,4919.17,6892.58
7702,04/08/2016,SING,1822.66,2087.05
7703,05/08/2016,SIC,5082.14,7123.38
7704,05/08/2016,SING,2027.29,2254.87
7705,06/08/2016,SIC,5111.24,6572.4
7706,06/08/2016,SING,2182.12,2376.84
7707,07/08/2016,SIC,4654.8,6695.22
7708,07/08/2016,SING,2104.71,2342.07
7709,08/08/2016,SIC,4915.59,7153.1
7710,08/08/2016,SING,2204.57,2325.67
7711,09/08/2016,SIC,5180.25,7022.73
7712,09/08/2016,SING,2099.87,2304.07
7713,10/08/2016,SIC,5119.48,7083.42
7714,10/08/2016,SING,2050.9,2302.74
7715,11/08/2016,SIC,5148.77,6956.29
7716,11/08/2016,SING,2196.66,2371.87
7717,12/08/2016,SIC,5069.36,7071.79
7718,12/08/2016,SING,2205.12,2319.96
7719,13/08/2016,SIC,5038.15,6558.88
7720,13/08/2016,SING,2193.65,2355.66
7721,14/08/2016,SIC,4592.14,6198.73
7722,14/08/2016,SING,2167.05,2323.94
7723,15/08/2016,SIC,4605.72,6633.25
7724,15/08/2016,SING,2196.88,2418.81
7725,16/08/2016,SIC,4879.33,7044.53
7726,16/08/2016,SING,1879.99,2363.87
7727,17/08/2016,SIC,4976.69,6909.1
7728,17/08/2016,SING,1985.98,2202.5
7729,18/08/2016,SIC,5019.49,7009.0
7730,18/08/2016,SING,1955.25,2253.97
7731,19/08/2016,SIC,5123.49,7247.38
7732,19/08/2016,SING,2116.31,2300.92
7733,20/08/2016,SIC,5122.53,6527.4
7734,20/08/2016,SING,2186.2,2331.09
7735,21/08/2016,SIC,4721.43,6570.68
7736,21/08/2016,SING,2140.15,2336.2
7737,22/08/2016,SIC,4825.24,7090.33
7738,22/08/2016,SING,2159.67,2372.56
7739,23/08/2016,SIC,5138.45,7220.2
7740,23/08/2016,SING,2092.9,2345.54
7741,24/08/2016,SIC,5202.25,7310.69
7742,24/08/2016,SING,2068.09,2261.92
7743,25/08/2016,SIC,5124.27,7127.98
7744,25/08/2016,SING,2193.71,2356.94
7745,26/08/2016,SIC,5123.82,7273.34
7746,26/08/2016,SING,2142.82,2376.24
7747,27/08/2016,SIC,5066.24,6550.07
7748,27/08/2016,SING,2228.92,2409.76
7749,28/08/2016,SIC,4616.25,6572.06
7750,28/08/2016,SING,2253.17,2419.47
7751,29/08/2016,SIC,4817.34,7164.63
7752,29/08/2016,SING,2076.26,2351.58
7753,30/08/2016,SIC,5118.92,7026.32
7754,30/08/2016,SING,2065.39,2312.27
7755,31/08/2016,SIC,5127.56,7147.26
